meanfreq;sd;median;Q25;Q75;IQR;skew;kurt;sp.ent;sfm;mode;centroid;meanfun;minfun;maxfun;meandom;mindom;maxdom;dfrange;modindx;label
0.127124645652606;0.0811674599315639;0.114047919293821;0.0599075241698193;0.203614964270702;0.143707440100883;16.317.064.359.343;617.457.315.693.391;0.96912653134607;0.765033514400489;0.100865910046238;0.127124645652606;0.116054338376228;0.0162767039674466;0.275862068965517;0.538335755813954;0.0078125;5.May;54.921.875;0.159779516358464;male
0.132854630944081;0.0844072389953899;0.121992204417497;0.0619662191424859;0.212940666955392;0.150974447812906;165.850.375.621.253;638.295.449.787.953;0.964781059918643;0.737072448071496;0.0055781723689909;0.132854630944081;0.103768924882144;0.0165631469979296;0.271186440677966;0.354352678571429;0.0078125;56.171.875;5.609.375;0.0849980103461998;male
0.18871643142706;0.0659113060080295;0.201846153846154;0.132;0.249538461538462;0.117538461538462;174.257.722.447.963;71.237.764.017.165;0.931429882733347;0.522559672398464;0.265538461538462;0.18871643142706;0.121784101294854;0.0229555236728838;0.235294117647059;0.4575;0.125;36.015.625;34.765.625;0.126123595505618;male
0.181494959091043;0.0729247032505393;0.197989601386482;0.129081455805893;0.245060658578856;0.115979202772964;101.715.262.309.692;309.469.898.197.984;0.940865290437218;0.607602176309586;0.245060658578856;0.181494959091043;0.12016460820276;0.0401002506265664;0.216216216216216;0.59814453125;0.0390625;36.328.125;359.375;0.171449275362319;male
0.192275378495673;0.0608178194463073;0.219130434782609;0.130951821386604;0.242491186839013;0.111539365452409;189.199.926.689.902;668.000.855.981.625;0.915249307623472;0.461750894338935;0.244465334900118;0.192275378495673;0.114543869517499;0.0166147455867082;0.210526315789474;0.518682065217391;0.03125;41.640.625;41.328.125;0.118491149682076;male
0.203082755698515;0.0588759845146248;0.232857142857143;0.134285714285714;0.247142857142857;0.112857142857143;28.589.210.792.188;123.442.140.412.066;0.852593940969863;0.320576573152014;0.246428571428571;0.203082755698515;0.108870603930235;0.0234260614934114;0.155339805825243;0.4375;0.21875;0.734375;0.515625;0.296296296296296;male
0.166857555684676;0.0768286718864785;0.202061855670103;0.112096219931271;0.228522336769759;0.116426116838488;197.115.440.949.417;712.182.643.518.206;0.937182435124592;0.624362775114014;0.216013745704467;0.166857555684676;0.0952455287754327;0.0165631469979296;0.142857142857143;0.310546875;0.15625;0.734375;0.578125;0.3;male
0.187391060673439;0.0596586323446976;0.202846054333765;0.125692108667529;0.235808538163001;0.110116429495472;172.260.590.310.098;669.379.871.174.734;0.92324203768354;0.464030970531569;0.23254851228978;0.187391060673439;0.0986941569747834;0.027972027972028;0.141592920353982;0.324404761904762;0.1640625;0.59375;0.4296875;0.324545454545455;male
0.194088200287042;0.0613791176746427;0.216465863453815;0.127630522088353;0.246827309236948;0.119196787148594;149.031.528.187.695;432.114.483.365.289;0.889230492961006;0.36443523758864;0.249638554216867;0.194088200287042;0.109249550983761;0.0367816091954023;0.231884057971014;0.495793269230769;0.1171875;21.640.625;2.046.875;0.192748091603053;male
0.185908157327131;0.0623589425292661;0.198432203389831;0.133177966101695;0.242033898305085;0.10885593220339;139.627.329.977.429;549.399.241.899.307;0.934297722750876;0.52162415995718;0.260127118644068;0.185908157327131;0.113069507695297;0.0204342273307791;0.195121951219512;0.696514423076923;0.140625;54.140.625;52.734.375;0.165688888888889;male
0.178027567272888;0.0705478959165108;0.19;0.127435897435897;0.242820512820513;0.115384615384615;214.979.456.583.079;917.419.980.341.263;0.945836099521411;0.637707591924147;0.251794871794872;0.178027567272888;0.116112800328647;0.0201005025125628;0.275862068965517;0.983854166666667;0.03125;5.109.375;5.078.125;0.225198938992042;male
0.187952069004222;0.0658551502546365;0.203059490084986;0.132067988668555;0.245099150141643;0.113031161473088;148.065.651.870.808;501.831.928.353.778;0.934454230898118;0.582426463150868;0.243909348441926;0.187952069004222;0.111374855375411;0.0197044334975369;0.181818181818182;0.519736842105263;0.0625;284.375;278.125;0.176029962546816;male
0.191695425829813;0.0589975813083931;0.207515657620042;0.140292275574113;0.240835073068894;0.100542797494781;121.715.128.699.643;413.662.607.852.239;0.911917065498183;0.394776504587145;0.211022964509395;0.191695425829813;0.11274357532766;0.0606060606060606;0.146788990825688;131.550.480.769.231;0.21875;459.375;4.375;0.346130952380952;male
0.189748980146736;0.068090786548544;0.214703557312253;0.128010540184453;0.249749670619236;0.121739130434783;163.148.741.132.662;546.688.931.228.951;0.923294315387389;0.521869127517749;0.25270092226614;0.189748980146736;0.116147375309812;0.0240601503759398;0.231884057971014;0.752232142857143;0.140625;3.640.625;3.May;0.257254464285714;male
0.18840835645506;0.0672711058996945;0.20729088639201;0.128988764044944;0.24749063670412;0.118501872659176;124.439.834.989.828;385.258.191.397.141;0.933551884986729;0.556295272770553;0.25063670411985;0.18840835645506;0.111736196738552;0.0163766632548618;0.231884057971014;0.803267045454545;0.171875;54.140.625;52.421.875;0.200056773827266;male
0.18221902134964;0.0617129881980051;0.189977827050998;0.134722838137472;0.230953436807095;0.0962305986696231;104.864.210.876.674;355.394.147.403.813;0.932169036907582;0.547923726532553;0.22350332594235;0.18221902134964;0.112381361863654;0.0723981900452489;0.166666666666667;0.6328125;0.1328125;4.234.375;41.015.625;0.208311688311688;male
0.187054737350388;0.0630777246858063;0.205245901639344;0.12983606557377;0.24;0.11016393442623;15.348.696.499.139;556.696.973.348.359;0.935143298658456;0.5512460352497;0.231475409836066;0.187054737350388;0.110858003325962;0.0187793427230047;0.275862068965517;0.808423913043478;0.1328125;528.125;51.484.375;0.19533728790178;male
0.17677539624951;0.0679057511697956;0.196326002587322;0.12496765847348;0.230012936610608;0.105045278137128;176.871.368.355.195;737.554.421.801.753;0.948156040409614;0.667932480855259;0.215886157826649;0.17677539624951;0.113349222294343;0.0168243953732913;0.231884057971014;0.790178571428571;0.0859375;4.875;47.890.625;0.217292006525285;male
0.153610337017027;0.0846851272114925;0.143076923076923;0.0892307692307692;0.232307692307692;0.143076923076923;140.121.801.946.508;500.432.220.741.572;0.946082681355575;0.683196814605573;0.115384615384615;0.153610337017027;0.115409809442997;0.0418848167539267;0.140350877192982;0.28046875;0.125;0.5625;0.4375;0.224206349206349;male
0.187299264586976;0.0644545760109288;0.198584615384615;0.130953846153846;0.247261538461538;0.116307692307692;127.884.883.666.614;411.326.715.289.242;0.922660432664932;0.485928170443554;0.1344;0.187299264586976;0.120015544164043;0.0407124681933842;0.235294117647059;106.901.041.666.667;0.140625;57.734.375;56.328.125;0.288161866688423;male
0.157271986493117;0.0722151880188308;0.153149171270718;0.10158379373849;0.224825046040516;0.123241252302026;191.562.789.913.685;75.602.747.953.586;0.961564377014159;0.76633425914898;0.22585635359116;0.157271986493117;0.10510166166276;0.0232896652110626;0.195121951219512;0.339583333333333;0.1484375;0.7265625;0.578125;0.315637065637066;male
0.183141690770791;0.0706418536641492;0.199701492537313;0.128059701492537;0.245373134328358;0.117313432835821;154.743.840.180.283;613.841.086.630.025;0.945225189175561;0.623388325222834;0.255223880597015;0.183141690770791;0.115888706747257;0.0192076830732293;0.271186440677966;0.695913461538462;0.1328125;44.609.375;4.328.125;0.230613718411552;male
0.201387416160281;0.059991465074414;0.223125;0.136171875;0.246640625;0.11046875;168.702.787.732.102;538.992.768.552.307;0.883654345185024;0.299670436085025;0.24390625;0.201387416160281;0.10515560599218;0.0160481444332999;0.136752136752137;0.565290178571429;0.171875;27.734.375;26.015.625;0.186879186879187;male
0.186237863234528;0.0588565470836388;0.200442804428044;0.132509225092251;0.234280442804428;0.101771217712177;129.145.880.401.153;455.872.326.647.891;0.929501969614287;0.479050089459664;0.227822878228782;0.186237863234528;0.111048830772218;0.0166147455867082;0.275862068965517;0.35;0.1171875;26.640.625;2.546.875;0.104294478527607;male
0.194414168515679;0.0638002681537761;0.214607754733995;0.132804328223625;0.247682596934175;0.11487826871055;15.061.917.691.215;489.822.204.130.247;0.923131116141759;0.482685227288301;0.248692515779982;0.194414168515679;0.118455515966842;0.0233918128654971;0.25;0.63984375;0.1015625;66.015.625;6.May;0.119985079575597;male
0.18711449570051;0.0682302535206724;0.20558904109589;0.13041095890411;0.247780821917808;0.117369863013699;125.724.558.216.003;397.715.902.128.635;0.934561762260033;0.545495781854561;0.245223744292237;0.18711449570051;0.111075200275962;0.0169671261930011;0.216216216216216;0.423958333333333;0.0078125;37.578.125;Mar.75;0.111637931034483;male
0.180909867223268;0.0624581655475285;0.182179487179487;0.134615384615385;0.22974358974359;0.0951282051282051;0.911318254358426;341.486.310.677.833;0.940172764368207;0.554799007840441;0.222115384615385;0.180909867223268;0.115974584964952;0.037122969837587;0.235294117647059;0.981158088235294;0.1015625;66.875;65.859.375;0.213448991696323;male
0.188575330317476;0.0608621935572413;0.204212598425197;0.134488188976378;0.240590551181102;0.106102362204724;173.356.839.296.322;697.725.471.329.166;0.928365243421519;0.494914602062391;0.241141732283465;0.188575330317476;0.119043016632927;0.0538720538720539;0.168421052631579;0.689453125;0.140625;4.359.375;421.875;0.209739368998628;male
0.192898668117474;0.0579855113107113;0.205514563106796;0.138912621359223;0.243844660194175;0.104932038834951;113.992.635.901.617;383.064.381.603.485;0.925583494123766;0.414582314249202;0.244932038834951;0.192898668117474;0.11963307360777;0.0197775030902349;0.266666666666667;0.921875;0.0078125;48.671.875;4.859.375;0.174645706800048;male
0.190970365509418;0.0603293811656578;0.207339847991314;0.134679695982628;0.240173724212812;0.105494028230185;103.320.504.913.542;332.249.313.070.033;0.926153682758796;0.42231612128906;0.215548317046688;0.190970365509418;0.113397787574311;0.0380047505938242;0.186046511627907;0.7278125;0.0078125;56.171.875;5.609.375;0.183205663881151;male
0.187092861422563;0.0605648148198877;0.193670473083197;0.136574225122349;0.237063621533442;0.100489396411093;115.430.841.575.727;490.097.768.698.147;0.935581094045588;0.531704419427187;0.224274061990212;0.187092861422563;0.101645707844575;0.026578073089701;0.158415841584158;105.606.617.647.059;0.1484375;5.078.125;49.296.875;0.176703645007924;male
0.181902624335104;0.0626000047003228;0.173606755126659;0.134089264173703;0.24453558504222;0.110446320868516;133.849.471.330.607;477.308.304.374.696;0.93500434818307;0.52451680122976;0.255681544028951;0.181902624335104;0.120294221893935;0.041994750656168;0.228571428571429;0.558763586956522;0.0078125;4.328.125;43.203.125;0.0921420351800099;male
0.160362608300531;0.0785124611807481;0.163829787234043;0.105;0.230602836879433;0.125602836879433;128.438.489.962.281;505.484.298.522.183;0.970191936612752;0.773891916235202;0.217198581560284;0.160362608300531;0.114170155830914;0.0231884057971014;0.275862068965517;0.686491935483871;0.0234375;43.515.625;4.328.125;0.197111913357401;male
0.190526304902629;0.0609467276481894;0.201769147788565;0.135922330097087;0.244962243797195;0.109039913700108;110.575.430.037.339;389.503.860.968.994;0.933477140706271;0.475607510929594;0.239525350593312;0.190526304902629;0.112360437540204;0.0212765957446809;0.266666666666667;0.9603125;0.140625;4.890.625;Nis.75;0.249520285087719;male
0.183018208364852;0.0602423688824787;0.182637106184364;0.13558926487748;0.239486581096849;0.10389731621937;124.640.735.478.399;448.330.930.116.088;0.930984874429226;0.500404774327786;0.145717619603267;0.183018208364852;0.116028443119812;0.0397022332506203;0.213333333333333;0.520380434782609;0.0078125;32.734.375;3.265.625;0.157894736842105;male
0.190442983729727;0.0613754062334393;0.207272727272727;0.132727272727273;0.243272727272727;0.110545454545455;130.923.709.637.559;427.579.395.494.186;0.920806374791359;0.453016062190259;0.137454545454545;0.190442983729727;0.120208405960061;0.0199501246882793;0.238805970149254;0.759672619047619;0.1328125;4.515.625;43.828.125;0.179590017825312;male
0.195946840598821;0.0632713267930483;0.214075949367089;0.134329113924051;0.253063291139241;0.11873417721519;129.897.258.163.928;401.668.071.655.064;0.921746989106116;0.461691128258378;0.235341772151899;0.195946840598821;0.119255218090251;0.0291970802919708;0.210526315789474;0.509672619047619;0.125;4.109.375;3.984.375;0.0823529411764706;male
0.194610652438365;0.062497418645533;0.222650602409639;0.130339539978094;0.248411829134721;0.118072289156626;265.191.623.166.925;115.069.019.938.041;0.893878383077033;0.385325386416399;0.248105147864184;0.194610652438365;0.11288887138644;0.0382775119617225;0.144144144144144;0.7353125;0.125;54.296.875;53.046.875;0.190108001963672;male
0.193604700597014;0.0613164270096845;0.221282495667244;0.13053726169844;0.246516464471404;0.115979202772964;20.582.457.143.639;746.075.979.126.578;0.897680228383669;0.42810629542917;0.228076256499133;0.193604700597014;0.126094231940402;0.041343669250646;0.271186440677966;0.796875;0.0078125;4.515.625;45.078.125;0.115309069901791;male
0.186411124030289;0.0647378170344937;0.204230769230769;0.136538461538462;0.237307692307692;0.100769230769231;161.580.878.610.551;546.115.342.824.672;0.921530998049582;0.501477408645079;0.230384615384615;0.186411124030289;0.121836104484174;0.0224089635854342;0.231884057971014;0.80546875;0.1484375;38.046.875;365.625;0.308704453441296;male
0.193800839171614;0.0586374681611946;0.209101516919487;0.134282380396733;0.244060676779463;0.10977829638273;194.874.251.437.378;847.027.786.475.464;0.915364326699973;0.40935646265842;0.244060676779463;0.193800839171614;0.110041639318906;0.0261011419249592;0.166666666666667;0.765964673913043;0.1640625;69.375;67.734.375;0.150728740694139;male
0.167281420660862;0.0771215263010136;0.192055427251732;0.113163972286374;0.236243264049269;0.123079291762895;183.698.264.067.428;650.852.189.903.029;0.954794928347273;0.702348527662969;0.220939183987683;0.167281420660862;0.111157282846754;0.0187134502923977;0.222222222222222;109.526.909.722.222;0.0234375;58.515.625;5.828.125;0.266909230180008;male
0.188100333551646;0.0557353713651547;0.206027906976744;0.130493023255814;0.22946976744186;0.0989767441860465;153.840.560.233.368;514.575.291.294.524;0.914325368059899;0.398673607352311;0.222697674418605;0.188100333551646;0.108469863741134;0.0213049267643142;0.145454545454545;0.493229166666667;0.125;4.734.375;4.609.375;0.105201636469901;male
0.186064229797165;0.0569333488851887;0.207961165048544;0.12831067961165;0.226718446601942;0.0984077669902913;22.222.369.364.809;8.968.451.730.254;0.912176383953699;0.416084702329719;0.226446601941748;0.186064229797165;0.109011187972193;0.0394088669950739;0.164948453608247;0.481026785714286;0.0078125;271.875;27.109.375;0.181876400896574;male
0.186823707190707;0.0571620362377416;0.198362282878412;0.139652605459057;0.233449131513648;0.0937965260545906;102.193.995.023.676;375.330.586.535.621;0.932726464822198;0.465217803919287;0.229627791563275;0.186823707190707;0.105533236547309;0.032520325203252;0.238805970149254;132.563.920.454.545;0.1171875;64.453.125;6.328.125;0.32310405643739;male
0.19414334162547;0.0654773879106407;0.224145077720207;0.130569948186529;0.243730569948187;0.113160621761658;189.604.008.194.208;659.243.373.813.255;0.892263642751839;0.443867479548808;0.232849740932642;0.19414334162547;0.10937211239291;0.0221300138312586;0.266666666666667;0.275;0.140625;0.5;0.359375;0.352657004830918;male
0.188859729950779;0.0571510063887962;0.208409090909091;0.128333333333333;0.234393939393939;0.106060606060606;172.026.313.983.813;576.559.374.452.831;0.91395992695482;0.413603530664112;0.23280303030303;0.188859729950779;0.104113715454891;0.0160481444332999;0.271186440677966;0.585129310344828;0.125;40.859.375;39.609.375;0.117920540997464;male
0.175929104195083;0.0672283669949023;0.176233292831106;0.127582017010936;0.232709599027947;0.105127582017011;137.886.538.430.493;479.894.156.070.997;0.941625293272836;0.598040895449329;0.219441069258809;0.175929104195083;0.104612421060309;0.0211081794195251;0.16;0.787703804347826;0.0078125;6;59.921.875;0.187033305677374;male
0.193228993388696;0.0603203575416553;0.212121212121212;0.135454545454545;0.241818181818182;0.106363636363636;110.341.831.382.284;359.900.765.303.291;0.930270932854997;0.479641102118513;0.234848484848485;0.193228993388696;0.110113936078594;0.0175438596491228;0.228571428571429;0.93125;0.1484375;659.375;64.453.125;0.213484848484848;male
0.190071642944955;0.0607147445116401;0.209916963226572;0.134187425860024;0.237485172004745;0.103297746144721;167.208.509.341.688;59.383.484.330.985;0.922075064555984;0.480801266497953;0.221209964412811;0.190071642944955;0.106557196151937;0.0186263096623981;0.222222222222222;0.674252717391304;0.1875;55.078.125;53.203.125;0.125951141369644;male
0.190836909803466;0.0610801627837125;0.212615844544096;0.131838565022422;0.240239162929746;0.108400597907324;144.514.625.155.278;512.711.273.933.366;0.92110425577193;0.479037631358352;0.237727952167414;0.190836909803466;0.110244193694538;0.041025641025641;0.246153846153846;0.584635416666667;0.125;35.703.125;34.453.125;0.164865946378551;male
0.194639406318436;0.0600585589660877;0.213965317919075;0.131421965317919;0.245040462427746;0.113618497109827;132.871.521.415.762;434.930.870.115.595;0.913490270763491;0.397265892137206;0.218173410404624;0.194639406318436;0.115311078916318;0.0262725779967159;0.231884057971014;0.532877604166667;0.125;48.203.125;46.953.125;0.115749113795847;male
0.17645705803422;0.0777643995616963;0.204635514018692;0.121943925233645;0.245981308411215;0.12403738317757;182.134.154.501.444;560.428.288.271.136;0.930795246813965;0.627398120806034;0.242841121495327;0.17645705803422;0.116569388019306;0.0199004975124378;0.20253164556962;0.880022321428571;0.125;4.953.125;4.828.125;0.263629574309186;male
0.199280686832276;0.0596103484882686;0.222571732199787;0.135982996811902;0.251434643995749;0.115451647183847;171.062.406.993.796;587.306.924.951.997;0.907513887789168;0.353633870883596;0.263336875664187;0.199280686832276;0.113586323923005;0.0336134453781513;0.25;0.925480769230769;0.125;56.640.625;55.390.625;0.227644569816643;male
0.179659120269972;0.0738934449751662;0.192196531791908;0.131098265895954;0.247225433526012;0.116127167630058;130.699.109.926.272;410.810.218.539.927;0.942743279986303;0.634738672015639;0.14606936416185;0.179659120269972;0.101098101323731;0.0159680638722555;0.16;0.314555921052632;0.0078125;0.625;0.6171875;0.307313642756681;male
0.194606312815826;0.0593813329131119;0.217306397306397;0.133872053872054;0.241818181818182;0.107946127946128;16.930.843.310.158;629.015.699.315.222;0.901327589924404;0.384840180577209;0.217306397306397;0.194606312815826;0.110264939885829;0.0440771349862259;0.166666666666667;0.59228515625;0.1328125;43.046.875;4.171.875;0.158302122347066;male
0.204981834035988;0.061316199715316;0.234009661835749;0.133236714975845;0.254975845410628;0.121739130434783;185.001.159.179.506;570.642.619.988.102;0.867337928356757;0.283762231133473;0.249565217391304;0.204981834035988;0.120147309372522;0.018161180476731;0.231884057971014;0.408380681818182;0.1484375;0.796875;0.6484375;0.312048192771084;male
0.196425257837298;0.0588223752506391;0.218674351585014;0.138386167146974;0.241671469740634;0.10328530259366;226.850.315.772.379;974.776.945.692.032;0.892650680081488;0.358771516183902;0.218270893371758;0.196425257837298;0.118526221082175;0.0412371134020619;0.222222222222222;0.952302631578947;0.125;66.484.375;65.234.375;0.218097139055223;male
0.190982604668008;0.0604193769216664;0.210277777777778;0.128888888888889;0.239444444444444;0.110555555555556;135.890.786.761.465;439.438.279.979.248;0.922760019984044;0.46158070721182;0.210277777777778;0.190982604668008;0.102834659196909;0.0183696900114811;0.258064516129032;0.456752232142857;0.1171875;28.359.375;271.875;0.146977437207322;male
0.193812334807607;0.0590790324191984;0.212398042414356;0.133376835236542;0.24026101141925;0.106884176182708;166.826.491.386.963;663.497.347.753.805;0.908690022208502;0.391551083348408;0.229298531810767;0.193812334807607;0.107314652480665;0.0519480519480519;0.139130434782609;0.943933823529412;0.2109375;46.484.375;44.375;0.22381161971831;male
0.18230645857278;0.0636641664880068;0.202391304347826;0.123260869565217;0.23536231884058;0.112101449275362;2.871.496.295.951;142.762.936.696.998;0.921859959309086;0.58052369753098;0.23536231884058;0.18230645857278;0.10797370034302;0.0294659300184162;0.231884057971014;0.670758928571429;0.1328125;4.265.625;41.328.125;0.181765304638651;male
0.186898029740229;0.0567972117494372;0.213243243243243;0.125405405405405;0.229189189189189;0.103783783783784;258.922.412.758.606;107.369.474.887.016;0.896890198299258;0.383984526745859;0.218378378378378;0.186898029740229;0.114696057394539;0.0226628895184136;0.271186440677966;0.879185267857143;0.125;54.140.625;52.890.625;0.230100114885935;male
0.189611564848708;0.059549822109956;0.210297872340426;0.125702127659574;0.244255319148936;0.118553191489362;217.417.464.980.762;806.748.672.633.277;0.893659039505064;0.404759860626532;0.247234042553191;0.189611564848708;0.109506265186043;0.0287769784172662;0.16;0.885817307692308;0.1484375;49.609.375;48.125;0.229843073593074;male
0.186084811352226;0.0629967816743497;0.20078431372549;0.128627450980392;0.243921568627451;0.115294117647059;152.414.515.738.014;608.822.239.286.814;0.933652311670545;0.535862842551844;0.252156862745098;0.186084811352226;0.101130272061307;0.0237037037037037;0.181818181818182;0.564555921052632;0.140625;33.359.375;31.953.125;0.155392556370551;male
0.19213397157009;0.060480362036626;0.22;0.131034482758621;0.242068965517241;0.111034482758621;274.990.493.571.357;128.047.828.725.779;0.876002785947765;0.362723987120153;0.241379310344828;0.19213397157009;0.124619253664851;0.10738255033557;0.205128205128205;0.406960227272727;0.140625;0.78125;0.640625;0.446341463414634;male
0.166416082023536;0.0790230223280867;0.193682432432432;0.113040540540541;0.232466216216216;0.119425675675676;218.380.539.322.143;830.671.031.098.939;0.945723378296019;0.659247721452389;0.231993243243243;0.166416082023536;0.10986480345081;0.016359918200409;0.225352112676056;124.952.651.515.152;0.046875;66.015.625;65.546.875;0.207017282479142;male
0.199614516396955;0.0598702998304167;0.221973684210526;0.137697368421053;0.244539473684211;0.106842105263158;15.209.122.649.994;516.977.930.322.816;0.908795871075865;0.392241397165134;0.222894736842105;0.199614516396955;0.110384825783017;0.0247678018575851;0.150943396226415;0.658203125;0.1328125;46.484.375;4.515.625;0.116839677047289;male
0.12945252973484;0.0808599831892013;0.113121869782972;0.0603005008347245;0.214557595993322;0.154257095158598;0.32603303362058;226.943.222.283.703;0.968623100060757;0.758297394468469;0.215025041736227;0.12945252973484;0.106217487786229;0.018539976825029;0.137931034482759;0.6591796875;0.0703125;51.015.625;503.125;0.154968944099379;male
0.183109872502572;0.0709249356804681;0.194513274336283;0.133495575221239;0.246238938053097;0.112743362831858;137.206.451.575.499;455.438.649.898.274;0.946217294396124;0.637123447969995;0.243761061946903;0.183109872502572;0.120867691524286;0.0373831775700935;0.253968253968254;0.696875;0.0078125;58.203.125;58.125;0.105342741935484;male
0.195051922568382;0.0594112350844534;0.215384615384615;0.136032388663968;0.244291497975709;0.108259109311741;140.323.423.728.615;460.549.742.394.105;0.920988799151445;0.419247565092255;0.232672064777328;0.195051922568382;0.115489455720796;0.039119804400978;0.231884057971014;0.891493055555556;0.1328125;66.953.125;65.625;0.165979853479854;male
0.194983781261983;0.0605601422091915;0.213674775928297;0.133725992317542;0.246299615877081;0.112573623559539;184.931.359.421.802;731.102.759.465.286;0.914560761133844;0.438332956266527;0.259564660691421;0.194983781261983;0.114290920711531;0.0451977401129944;0.155339805825243;0.358258928571429;0.15625;0.6640625;0.5078125;0.383846153846154;male
0.183124767973203;0.0598200840290893;0.2023598820059;0.132979351032448;0.227551622418879;0.0945722713864307;212.030.546.556.408;897.459.192.108.825;0.925890097790205;0.528519618192099;0.225899705014749;0.183124767973203;0.11416826065076;0.0349344978165939;0.183908045977011;0.627297794117647;0.15625;51.015.625;49.453.125;0.158609794628752;male
0.186511164867291;0.0748680240658423;0.207727975270479;0.128098918083462;0.251437403400309;0.123338485316847;167.135.249.085.773;605.899.622.734.024;0.942480479544162;0.640310785495148;0.27047913446677;0.186511164867291;0.118449277639622;0.0160804020100502;0.225352112676056;0.890190972222222;0.1875;446.875;428.125;0.199012451696007;male
0.186307260212104;0.0690130939980034;0.20028328611898;0.133654390934844;0.251048158640227;0.117393767705382;179.433.614.964.085;668.746.706.874.986;0.924544409694676;0.533616802599287;0.141586402266289;0.186307260212104;0.10930814390644;0.0183696900114811;0.205128205128205;0.8828125;0.0078125;69.921.875;6.984.375;0.174310216256525;male
0.187740126437495;0.0567356518915733;0.209435483870968;0.129838709677419;0.228064516129032;0.0982258064516129;208.250.198.087.371;792.682.084.040.019;0.897567661019364;0.386046775057752;0.225241935483871;0.187740126437495;0.114190615690482;0.0428954423592493;0.181818181818182;0.393629807692308;0.203125;11.328.125;0.9296875;0.322829131652661;male
0.188610534501954;0.0707988800401059;0.199247648902821;0.132978056426332;0.258934169278997;0.125956112852665;281.570.244.272.399;123.678.881.498.554;0.911562521964711;0.533184229907651;0.262445141065831;0.188610534501954;0.117812684077629;0.0179171332586786;0.168421052631579;0.295496323529412;0.1328125;0.671875;0.5390625;0.324275362318841;male
0.187126949309973;0.0595771278807267;0.20951724137931;0.132275862068966;0.233655172413793;0.101379310344828;187.989.964.782.267;676.188.967.394.727;0.914311289010307;0.48224558731086;0.228827586206897;0.187126949309973;0.110099144881791;0.0627450980392157;0.155339805825243;0.546875;0.1640625;2.625;24.609.375;0.233015873015873;male
0.189498676348088;0.0615454443455736;0.210338818973863;0.129564375605034;0.242865440464666;0.113301064859632;161.148.201.248.347;602.226.577.037.395;0.922321814972844;0.443906518534326;0.237444336882865;0.189498676348088;0.115241022294929;0.0278745644599303;0.231884057971014;0.689732142857143;0.0078125;47.265.625;471.875;0.155506499877361;male
0.178618409296533;0.0728849260878504;0.205609756097561;0.125853658536585;0.24;0.114146341463415;16.795.674.661.818;584.887.310.917.872;0.940483464129251;0.602450321669591;0.209756097560976;0.178618409296533;0.111133356042357;0.0160481444332999;0.16;0.984627016129032;0.03125;66.796.875;66.484.375;0.215365290327809;male
0.175614173427788;0.0629799367351581;0.2;0.119661016949153;0.22;0.100338983050847;26.234.363.634.327;113.996.918.570.627;0.922510573155402;0.558088210657234;0.218305084745763;0.175614173427788;0.107823584183934;0.04;0.150943396226415;100.067.934.782.609;0.15625;51.328.125;49.765.625;0.156843156843157;male
0.194780944465327;0.0576145793910446;0.207011235955056;0.141573033707865;0.242876404494382;0.101303370786517;121.502.733.864.078;416.596.403.121.371;0.913199401112144;0.381898154757826;0.139056179775281;0.194780944465327;0.112782710091813;0.0205391527599487;0.152380952380952;0.430338541666667;0.2265625;0.796875;0.5703125;0.367372353673724;male
0.177096208759658;0.0603346244397208;0.183380281690141;0.132112676056338;0.220845070422535;0.0887323943661972;0.891424514351169;317.284.780.583.079;0.940105651858141;0.585041955658187;0.205727699530516;0.177096208759658;0.109494614086688;0.0158259149357072;0.166666666666667;0.3671875;0.15625;0.6640625;0.5078125;0.780769230769231;male
0.184848296534312;0.0580347993374242;0.201025641025641;0.132820512820513;0.22974358974359;0.0969230769230769;0.844985094884071;270.012.854.074.415;0.920048467247611;0.452822709995545;0.215384615384615;0.184848296534312;0.117045074535991;0.0579710144927536;0.153846153846154;0.572716346153846;0.1484375;35.703.125;3.421.875;0.212328767123288;male
0.18620792496891;0.0656740174538975;0.213469387755102;0.126530612244898;0.240408163265306;0.113877551020408;158.286.097.475.574;526.609.407.819.057;0.914963923524254;0.478306891856068;0.23265306122449;0.18620792496891;0.116903801834143;0.0350109409190372;0.197530864197531;138.774.671.052.632;0.1875;52.578.125;50.703.125;0.260828625235405;male
0.165026456348144;0.0771528530046274;0.161932650073206;0.117657393850659;0.234494875549048;0.116837481698389;108.053.638.259.937;379.985.621.347.513;0.960322986807163;0.717651866573845;0.244743777452416;0.165026456348144;0.126415093396274;0.0546075085324232;0.266666666666667;0.770970394736842;0.0390625;32.578.125;321.875;0.301375404530744;male
0.0858316065471852;0.0913951209927606;0.0585522788203753;0.00500446827524575;0.147882037533512;0.142877569258266;964.995.024.260.738;113.751.758.572.429;0.842682090667902;0.434537650352714;0.00100089365504915;0.0858316065471852;0.097471910037613;0.0163432073544433;0.231884057971014;0.132308467741935;0.0078125;14.921.875;1.484.375;0.111578947368421;male
0.0393633425835608;0.0604473358376124;0.0135875216637782;0.00558058925476603;0.042946273830156;0.0373656845753899;459.305.506.367.137;279.340.910.870.563;0.817450235795675;0.282281527875813;0.00072790294627383;0.0393633425835608;0.101011490846051;0.0160481444332999;0.246153846153846;0.256103515625;0.0078125;32.421.875;3.234.375;0.139629110176095;male
